108,BOSCHLTD,Automobile and Auto Components,INE323A01026,EQ,Bosch Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
109,BRIGADE,Realty,INE791I01019,EQ,Brigade Enterprises Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
110,BCG,Information Technology,INE425B01027,EQ,Brightcom Group Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
111,BRITANNIA,Fast Moving Consumer Goods,INE216A01030,EQ,Britannia Industries Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
112,MAPMYINDIA,Information Technology,INE0BV301023,EQ,C.E. Info Systems Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
113,CARERATING,Financial Services,INE752H01013,EQ,CARE Ratings Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
114,CCL,Fast Moving Consumer Goods,INE421D01022,EQ,CCL Products (I) Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
115,CESC,Power,INE486A01021,EQ,CESC Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
116,CGPOWER,Capital Goods,INE067A01029,EQ,CG Power and Industrial Solutions Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
117,CMSINFO,Services,INE925R01014,EQ,CMS Info Systems Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
118,CRISIL,Financial Services,INE007A01025,EQ,CRISIL Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
119,CSBBANK,Financial Services,INE679A01013,EQ,CSB Bank Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
120,CAMLINFINE,Chemicals,INE052I01032,EQ,Camlin Fine Sciences Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
121,CAMPUS,Consumer Durables,INE278Y01022,EQ,Campus Activewear Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
122,CANFINHOME,Financial Services,INE477A01020,EQ,Can Fin Homes Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
123,CANBK,Financial Services,INE476A01014,EQ,Canara Bank,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
124,CAPLIPOINT,Healthcare,INE475E01026,EQ,Caplin Point Laboratories Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
125,CGCL,Financial Services,INE180C01026,EQ,Capri Global Capital Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
126,CARBORUNIV,Capital Goods,INE120A01034,EQ,Carborundum Universal Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
127,CARTRADE,Consumer Services,INE290S01011,EQ,Cartrade Tech Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
128,CASTROLIND,Oil Gas & Consumable Fuels,INE172A01027,EQ,Castrol India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
129,CEATLTD,Automobile and Auto Components,INE482A01020,EQ,Ceat Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
130,CENTRALBK,Financial Services,INE483A01010,EQ,Central Bank of India,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
131,CDSL,Financial Services,INE736A01011,EQ,Central Depository Services (India) Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
132,CENTRUM,Financial Services,INE660C01027,EQ,Centrum Capital Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
133,CENTURYPLY,Consumer Durables,INE348B01021,EQ,Century Plyboards (India) Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
134,CENTURYTEX,Forest Materials,INE055A01016,EQ,Century Textile & Industries Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
135,CERA,Consumer Durables,INE739E01017,EQ,Cera Sanitaryware Ltd,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
136,CHALET,Consumer Services,INE427F01016,EQ,Chalet Hotels Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
137,CHAMBLFERT,Chemicals,INE085A01013,EQ,Chambal Fertilizers & Chemicals Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
138,CHEMCON,Chemicals,INE03YM01018,EQ,Chemcon Speciality Chemicals Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
139,CHEMPLASTS,Chemicals,INE488A01050,EQ,Chemplast Sanmar Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
140,CHENNPETRO,Oil Gas & Consumable Fuels,INE178A01016,EQ,Chennai Petroleum Corporation Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
141,CHOLAHLDNG,Financial Services,INE149A01033,EQ,Cholamandalam Financial Holdings Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
142,CHOLAFIN,Financial Services,INE121A01024,EQ,Cholamandalam Investment and Finance Company Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
143,CIGNITITEC,Information Technology,INE675C01017,EQ,Cigniti Technologies Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
144,CIPLA,Healthcare,INE059A01026,EQ,Cipla Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
145,CUB,Financial Services,INE491A01021,EQ,City Union Bank Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
146,CLEAN,Chemicals,INE227W01023,EQ,Clean Science and Technology Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
147,COALINDIA,Oil Gas & Consumable Fuels,INE522F01014,EQ,Coal India Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
148,COCHINSHIP,Capital Goods,INE704P01017,EQ,Cochin Shipyard Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
149,COFORGE,Information Technology,INE591G01017,EQ,Coforge Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
150,COLPAL,Fast Moving Consumer Goods,INE259A01022,EQ,Colgate Palmolive (India) Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
151,CAMS,Financial Services,INE596I01012,EQ,Computer Age Management Services Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
152,CONFIPET,Oil Gas & Consumable Fuels,INE552D01024,EQ,Confidence Petroleum India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
153,CONCOR,Services,INE111A01025,EQ,Container Corporation of India Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
154,COROMANDEL,Chemicals,INE169A01031,EQ,Coromandel International Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
155,COSMOFIRST,Capital Goods,INE757A01017,EQ,Cosmo First Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
156,CRAFTSMAN,Automobile and Auto Components,INE00LO01017,EQ,Craftsman Automation Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
157,CREDITACC,Financial Services,INE741K01010,EQ,CreditAccess Grameen Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
158,CROMPTON,Consumer Durables,INE299U01018,EQ,Crompton Greaves Consumer Electricals Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
159,CUMMINSIND,Capital Goods,INE298A01020,EQ,Cummins India Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
160,CYIENT,Information Technology,INE136B01020,EQ,Cyient Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
161,DBCORP,Media Entertainment & Publication,INE950I01011,EQ,D.B.Corp Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
162,DCBBANK,Financial Services,INE503A01015,EQ,DCB Bank Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
163,DCMSHRIRAM,Diversified,INE499A01024,EQ,DCM Shriram Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
164,DFMFOODS,Fast Moving Consumer Goods,INE456C01020,EQ,DFM Foods Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
165,DLF,Realty,INE271C01023,EQ,DLF Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
166,DABUR,Fast Moving Consumer Goods,INE016A01026,EQ,Dabur India Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
167,DALBHARAT,Construction Materials,INE00R701025,EQ,Dalmia Bharat Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
168,DALMIASUG,Fast Moving Consumer Goods,INE495A01022,EQ,Dalmia Bharat Sugar and Industries Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
169,DATAPATTNS,Capital Goods,INE0IX101010,EQ,Data Patterns (India) Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
170,DEEPAKFERT,Chemicals,INE501A01019,EQ,Deepak Fertilisers & Petrochemicals Corp. Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
171,DEEPAKNTR,Chemicals,INE288B01029,EQ,Deepak Nitrite Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
172,DELHIVERY,Services,INE148O01028,EQ,Delhivery Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
173,DELTACORP,Consumer Services,INE124G01033,EQ,Delta Corp Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
174,DEN,Media Entertainment & Publication,INE947J01015,EQ,Den Networks Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
175,DEVYANI,Consumer Services,INE872J01023,EQ,Devyani International Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
176,DHANI,Financial Services,INE274G01010,EQ,Dhani Services Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
177,DHANUKA,Chemicals,INE435G01025,EQ,Dhanuka Agritech Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
178,DBL,Construction,INE917M01012,EQ,Dilip Buildcon Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
179,DISHTV,Media Entertainment & Publication,INE836F01026,EQ,Dish TV India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
180,DCAL,Healthcare,INE385W01011,EQ,Dishman Carbogen Amcis Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
181,DIVISLAB,Healthcare,INE361B01024,EQ,Divi's Laboratories Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
182,DIXON,Consumer Durables,INE935N01020,EQ,Dixon Technologies (India) Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
183,DODLA,Fast Moving Consumer Goods,INE021O01019,EQ,Dodla Dairy Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
184,DOLATALGO,Financial Services,INE966A01022,EQ,Dolat Algotech Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
185,DOLLAR,Textiles,INE325C01035,EQ,Dollar Industries Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
186,LALPATHLAB,Healthcare,INE600L01024,EQ,Dr. Lal Path Labs Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
187,DRREDDY,Healthcare,INE089A01023,EQ,Dr. Reddy's Laboratories Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
188,EIDPARRY,Fast Moving Consumer Goods,INE126A01031,EQ,E.I.D. Parry (India) Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
189,EIHOTEL,Consumer Services,INE230A01023,EQ,EIH Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
190,EPL,Capital Goods,INE255A01020,EQ,EPL Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
191,ESABINDIA,Capital Goods,INE284A01012,EQ,ESAB India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
192,EASEMYTRIP,Consumer Services,INE07O001018,EQ,Easy Trip Planners Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
193,EDELWEISS,Financial Services,INE532F01054,EQ,Edelweiss Financial Services Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
194,EICHERMOT,Automobile and Auto Components,INE066A01021,EQ,Eicher Motors Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
195,ELECTCAST,Capital Goods,INE086A01029,EQ,Electrosteel Castings Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
196,ELGIEQUIP,Capital Goods,INE285A01027,EQ,Elgi Equipments Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
197,EMAMILTD,Fast Moving Consumer Goods,INE548C01032,EQ,Emami Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
198,ENDURANCE,Automobile and Auto Components,INE913H01037,EQ,Endurance Technologies Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
199,ENGINERSIN,Construction,INE510A01028,EQ,Engineers India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
200,EQUITAS,Financial Services,INE988K01017,EQ,Equitas Holdings Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
201,EQUITASBNK,Financial Services,INE063P01018,EQ,Equitas Small Finance Bank Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
202,ERIS,Healthcare,INE406M01024,EQ,Eris Lifesciences Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
203,ESCORTS,Capital Goods,INE042A01014,EQ,Escorts Kubota Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
204,EVEREADY,Fast Moving Consumer Goods,INE128A01029,EQ,Eveready Industries India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
205,EXIDEIND,Automobile and Auto Components,INE302A01020,EQ,Exide Industries Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
206,FDC,Healthcare,INE258B01022,EQ,FDC Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
207,NYKAA,Consumer Services,INE388Y01029,EQ,FSN E-Commerce Ventures Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
208,FAIRCHEMOR,Chemicals,INE0DNW01011,EQ,Fairchem Organics Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
209,FEDERALBNK,Financial Services,INE171A01029,EQ,Federal Bank Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
210,FACT,Chemicals,INE188A01015,EQ,Fertilisers and Chemicals Travancore Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
211,FILATEX,Textiles,INE816B01027,EQ,Filatex India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
212,FINEORG,Chemicals,INE686Y01026,EQ,Fine Organic Industries Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
213,FINOPB,Financial Services,INE02NC01014,EQ,Fino Payments Bank Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
214,FINCABLES,Capital Goods,INE235A01022,EQ,Finolex Cables Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
215,FINPIPE,Capital Goods,INE183A01024,EQ,Finolex Industries Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
216,FSL,Information Technology,INE684F01012,EQ,Firstsource Solutions Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
217,FORCEMOT,Automobile and Auto Components,INE451A01017,EQ,Force Motors Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
218,FORTIS,Healthcare,INE061F01013,EQ,Fortis Healthcare Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
